event_ts_utc,sku,our_delivery_penalty_gbp,compliance_ceiling_landed_gbp,eligibility_ceiling_landed_gbp,demand_ceiling_landed_gbp,final_ceiling_landed_gbp,binding_ceiling_type,ceiling_reason_codes_json
2026-02-14T17:17:29Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:17:29Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:17:29Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:17:29Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T17:17:29Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:17:29Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:17:29Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:17:29Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:17:29Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:17:29Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:42:28Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:42:28Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:42:28Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:42:28Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T17:42:28Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:42:28Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:42:28Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:42:28Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:42:28Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T17:42:28Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:07:26Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:07:26Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:07:26Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:07:26Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T18:07:26Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:07:26Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:07:26Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:07:26Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:07:26Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:07:26Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:32:32Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:32:32Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:32:32Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:32:32Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T18:32:32Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:32:32Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:32:32Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:32:32Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:32:32Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:32:32Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:57:34Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:57:34Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:57:34Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:57:34Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T18:57:34Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:57:34Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:57:34Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:57:34Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:57:34Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T18:57:34Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:22:37Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:22:37Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:22:37Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:22:37Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T19:22:37Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:22:37Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:22:37Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:22:37Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:22:37Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:22:37Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:47:41Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:47:41Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:47:41Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:47:41Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T19:47:41Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:47:41Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:47:41Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:47:41Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:47:41Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T19:47:41Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:12:49Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:12:49Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:12:49Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:12:49Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T20:12:49Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:12:49Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:12:49Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:12:49Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:12:49Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:12:49Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:37:51Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:37:51Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:37:51Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:37:51Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T20:37:51Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:37:51Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:37:51Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:37:51Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:37:51Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T20:37:51Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:02:52Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:02:52Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:02:52Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:02:52Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T21:02:52Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:02:52Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:02:52Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:02:52Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:02:52Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:02:52Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:27:52Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:27:52Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:27:52Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:27:52Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T21:27:52Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:27:52Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:27:52Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:27:52Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:27:52Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:27:52Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:52:52Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:52:52Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:52:52Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:52:52Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T21:52:52Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:52:52Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:52:52Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:52:52Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:52:52Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T21:52:52Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:17:54Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:17:54Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:17:54Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:17:54Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T22:17:54Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:17:54Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:17:54Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:17:54Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:17:54Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:17:54Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:42:55Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:42:55Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:42:55Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:42:55Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T22:42:55Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:42:55Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:42:55Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:42:55Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:42:55Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T22:42:55Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:07:54Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:07:54Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:07:54Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:07:54Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T23:07:54Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:07:54Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:07:54Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:07:54Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:07:54Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:07:54Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:33:01Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:33:01Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:33:01Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:33:01Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T23:33:01Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:33:01Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:33:01Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:33:01Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:33:01Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:33:01Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:58:09Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:58:09Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:58:09Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:58:09Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-14T23:58:09Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:58:09Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:58:09Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:58:09Z,XH-0LAE-FQO5,,,8.99,8.99,8.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:58:09Z,XY-UM2X-TPS3,,,15.00,15.00,15.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-14T23:58:09Z,YC-3L3M-BV48,,,109.45,109.45,109.45,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-15T00:23:18Z,4W-VS57-BV6A,,,44.99,44.99,44.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-15T00:23:18Z,6V-EEC1-2S9Z,,,10.64,10.64,10.64,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-15T00:23:18Z,AX-NKNU-29C1,,,3.99,3.99,3.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-15T00:23:18Z,JB-RGB6-LZOJ,,,7.49,9.99,7.49,ELIGIBILITY,"[""BINDING_CEILING_ELIGIBILITY""]"
2026-02-15T00:23:18Z,RZ-6ZL9-CZ7J,,,7.99,7.99,7.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-15T00:23:18Z,TJ-6LOP-OPEU,,,9.00,9.00,9.00,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
2026-02-15T00:23:18Z,VF-3T0K-DR5O,,,9.99,9.99,9.99,MANUAL_CAP,"[""BINDING_CEILING_MANUAL_CAP""]"
